Symbol,pred_prob,predicted_class,confidence,position,Signal,position_size,price,market_return,strategy_return,sized_strategy_return,cumulative_market_return,cumulative_strategy_return,drawdown
COST,0.5052336,0,0.5052336,0,Hold,0.0,814.477783203125,-0.002498150215604,-0.0,-0.0,-0.0589794820157625,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,808.9551391601562,-0.0068036877539591,-0.0,-0.0,-0.0653601611025742,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,820.9092407226562,0.014669092801243,0.0,0.0,-0.0515487900911509,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,815.8060302734375,-0.0062359374009444,-0.0,-0.0,-0.0574448695660514,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,820.9891357421875,0.0063332576988868,0.0,0.0,-0.0514564820451683,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,800.7659912109375,-0.0249411178263437,-0.0,-0.0,-0.0748216300388011,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,815.7960205078125,0.0185955902659176,0.0,0.0,-0.0574564345160446,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,809.2247314453125,-0.0080876811866995,-0.0,-0.0,-0.0650486831506225,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,838.3161010742188,0.035318570615194,0.0,0.0,-0.0314374830889052,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,853.7955322265625,0.0182965032240667,0.0,0.0,-0.0135530636222455,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,862.424072265625,0.0100553713747934,0.0,0.0,-0.0035839356921085,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,863.6724243164062,0.001446445515536,0.0,0.0,-0.0021416312883802,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,861.5652465820312,-0.0024427692691095,-0.0,-0.0,-0.0045761942979299,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,876.1857299804688,0.0168272998677786,0.0,0.0,0.0123158255269328,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,869.4347534179688,-0.0077347972073849,-0.0,-0.0,0.0045159719363789,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,871.1923828125,0.002019536470879,0.0,0.0,0.0065466784300067,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,875.0372924804688,0.0044036771747281,0.0,0.0,0.0109889590691734,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,880.2503662109375,0.0059398686385899,0.0,0.0,0.0170119709220484,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,876.3955078125,-0.0043888920849101,-0.0,-0.0,0.0125581958508764,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,878.0433349609375,0.0018784668838969,0.0,0.0,0.0144620404845174,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,891.32568359375,0.0150139377367323,0.0,0.0,0.0298080239456517,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,907.6939086914062,0.0181973302018333,0.0,0.0,0.0487193263501246,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,886.87158203125,-0.0232070228427906,-0.0,-0.0,0.0246619032706167,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,885.4534912109375,-0.0016002607471358,-0.0,-0.0,0.0230234883429178,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,891.1958618164062,0.0064642925651903,0.0,0.0,0.0296580321856785,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,877.4041748046875,-0.0155964789032808,-0.0,-0.0,0.0137235761166574,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,888.8389892578125,0.0129483577898346,0.0,0.0,0.0269349800881881,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,884.8043212890625,-0.0045495899926935,-0.0,-0.0,0.0222734590250646,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,875.5166625976562,-0.0105523310342872,-0.0,-0.0,0.0115428073450687,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,895.3003540039062,0.0223450694045189,0.0,0.0,0.0344002258268036,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,893.103271484375,-0.0024570332933083,-0.0,-0.0,0.031861789821278,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,899.2052001953125,0.0068090425087833,0.0,0.0,0.038911755129954,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,913.8157958984376,0.0161177526687856,0.0,0.0,0.0557923510407993,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,914.7844848632812,0.0010594869372477,0.0,0.0,0.0569115420245949,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,906.665283203125,-0.0089151571222313,-0.0,-0.0,0.0475308867023449,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,896.079345703125,-0.011744380215499,-0.0,-0.0,0.0353002469046301,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,891.335693359375,-0.0053078477881003,-0.0,-0.0,0.0298195888956449,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,899.5447387695312,0.0091676727912611,0.0,0.0,0.0393040466958827,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,905.7764282226562,0.0069037180950672,0.0,0.0,0.0465039332465442,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,915.8630981445312,0.0110743897057589,0.0,0.0,0.0581577359043528,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,900.3436279296875,-0.0170903980657123,-0.0,-0.0,0.0402270566377203,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,907.2145385742188,0.0076024593456702,0.0,0.0,0.0481654780742293,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,900.2438354492188,-0.0077133037035262,-0.0,-0.0,0.0401117597277267,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,884.44482421875,-0.0177055240116062,-0.0,-0.0,0.0218581080771369,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,885.3436279296875,0.0010157188980637,0.0,0.0,0.0228965559649434,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,876.2157592773438,-0.010363488638935,-0.0,-0.0,0.0123505203769125,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,877.3642578125,0.0013098902681152,0.0,0.0,0.0136774573526599,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,874.5079956054688,-0.0032608139461338,-0.0,-0.0,0.0103774270792877,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,881.9381103515625,0.0084604463990685,0.0,0.0,0.0189619343196867,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,872.4307861328125,-0.0108385611599631,-0.0,-0.0,0.0079774884017298,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,889.2384033203125,0.0190820470613833,0.0,0.0,0.0273964498001129,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,907.8936157226562,0.0207618386593233,0.0,0.0,0.0489500612060869,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,892.4441528320312,-0.0171632705977976,-0.0,-0.0,0.031100266071419,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,887.8502807617188,-0.0051608118069834,-0.0,-0.0,0.0257926592044057,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,888.579345703125,0.0008208205621866,0.0,0.0,0.0266349965682415,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,893.4228515625,0.0054360401958533,0.0,0.0,0.0322310220052082,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,886.2024536132812,-0.0081145593375714,-0.0,-0.0,0.0238888145707647,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,884.115234375,-0.0023580176818707,-0.0,-0.0,0.0214773109432135,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,888.3795776367188,0.0048116941841514,0.0,0.0,0.0264041911942916,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,885.5933227539062,-0.0031412623871757,-0.0,-0.0,0.0231850450528843,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,892.3043212890625,0.0075494001931868,0.0,0.0,0.030938709361453,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,897.976806640625,0.0063369984141748,0.0,0.0,0.0374925101082244,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,892.2344360351562,-0.0064153214583285,-0.0,-0.0,0.0308579662654637,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,890.037353515625,-0.0024654866281886,-0.0,-0.0,0.0283195302599383,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,889.7777099609375,-0.0002917646466281,-0.0,-0.0,0.0280195467399919,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,885.81298828125,-0.0044658132899758,-0.0,-0.0,0.0234388392908455,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,877.9235229492188,-0.0089463680122462,-0.0,-0.0,0.0143236136745377,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,873.0199584960938,-0.0056010685948699,-0.0,-0.0,0.0086581985376119,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,877.3099975585938,0.0049019873518977,0.0,0.0,0.0136147668615382,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,886.0700073242188,0.0099355576262665,0.0,0.0,0.0237357905373181,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,890.1699829101562,0.0046164740012336,0.0,0.0,0.0284727658473487,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,899.25,0.0101486460523209,0.0,0.0,0.0389635153329728,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,913.9299926757812,0.0161928914982834,0.0,0.0,0.0559242901959053,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,943.7999877929688,0.0321602922843529,0.0,0.0,0.0904350882275226,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,932.8800048828124,-0.0116376859121652,-0.0,-0.0,0.0778185034827776,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,932.3800048828124,-0.0005361182991734,-0.0,-0.0,0.0772408201270185,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,933.72998046875,0.0014468341437854,0.0,0.0,0.0788005369803732,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,923.8900146484376,-0.0105942634997351,-0.0,-0.0,0.067431768029105,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,907.0700073242188,-0.0183734000711157,-0.0,-0.0,0.0479984914792059,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,919.510009765625,0.0136212973615411,0.0,0.0,0.062371256191215,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,930.1500244140624,0.0115049596299363,0.0,0.0,0.0746643749260884,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,928.0800170898438,-0.0022279353300992,-0.0,-0.0,0.0722727573710868,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,955.6500244140624,0.029273808396338,0.0,0.0,0.104126226069809,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,964.010009765625,0.0087099153532546,0.0,0.0,0.1137850748537863,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,960.8900146484376,-0.0032417245673989,-0.0,-0.0,0.1101803363552877,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,971.5,0.0109813152539572,0.0,0.0,0.1224387602401815,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,961.5499877929688,-0.0102947157557987,-0.0,-0.0,0.1109428473569751,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,971.8800048828124,0.0106857920112926,0.0,0.0,0.1228778052319974,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,975.0,0.0032051259248585,0.0,0.0,0.1264825437304961,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,982.1500244140624,0.0073066000402113,0.0,0.0,0.1347434439250479,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,990.9199829101562,0.0088897162480756,0.0,0.0,0.144875962032833,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,982.260009765625,-0.0087777382498331,-0.0,-0.0,0.1348705173389979,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,992.6099853515624,0.0104817738604781,0.0,0.0,0.1468285345960187,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,987.8599853515624,-0.0047968504226757,-0.0,-0.0,0.1413405427163061,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,993.4000244140624,0.005592454775412,0.0,0.0,0.1477413194296304,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,994.6900024414062,0.0012977060303607,0.0,0.0,0.149231717101014,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,988.3900146484376,-0.0063537617574907,-0.0,-0.0,0.1419529209220453,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,989.3499755859376,0.000970765639192,0.0,0.0,0.1430620278335908,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,992.8699951171876,0.0035515969805118,0.0,0.0,0.1471289412238918,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,982.0800170898438,-0.0109269453090364,-0.0,-0.0,0.1346625597930832,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,964.739990234375,-0.0178141639712239,-0.0,-0.0,0.1146284699874384,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,954.7999877929688,-0.0103567431820633,-0.0,-0.0,0.1031441220542255,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,954.0700073242188,-0.0007648299844428,-0.0,-0.0,0.1023007269205731,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,949.9099731445312,-0.004369836702253,-0.0,-0.0,0.0974943619105832,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,958.8200073242188,0.0093361543959816,0.0,0.0,0.1077887188002859,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,956.1400146484376,-0.0027990082244207,-0.0,-0.0,0.1046923444755751,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,939.7000122070312,-0.0173436727852621,-0.0,-0.0,0.085698112917492,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,922.2100219726562,-0.0187877012046814,-0.0,-0.0,0.0654907604159122,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,916.27001953125,-0.0064618847923299,-0.0,-0.0,0.0586278793287731,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,909.8099975585938,-0.0070753185635958,-0.0,-0.0,0.0511641849858883,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,916.5800170898438,0.0074135868947258,0.0,0.0,0.0589860401886241,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,922.7100219726562,0.0066656453842227,0.0,0.0,0.0660684437716714,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,921.3699951171876,-0.0014533285745879,-0.0,-0.0,0.0645202213503222,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,927.3699951171876,0.0064909301446025,0.0,0.0,0.071452421619433,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,936.9400024414062,0.0102666309745994,0.0,0.0,0.082509289510823,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,924.7000122070312,-0.0131498748576592,-0.0,-0.0,0.0683676122447149,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,917.22998046875,-0.0081111363870736,-0.0,-0.0,0.0597369862403185,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,923.5,0.0068125622417035,0.0,0.0,0.0669811580872954,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,919.75,-0.0040689056544108,-0.0,-0.0,0.0626485329191013,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,943.1900024414062,0.0251658555652713,0.0,0.0,0.0897303314578132,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,947.72998046875,0.0048018814037236,0.0,0.0,0.0949756709416316,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,944.7000122070312,-0.0032022012571946,-0.0,-0.0,0.0914749464750843,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,942.1599731445312,-0.0026923466675401,-0.0,-0.0,0.0885402698963153,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,939.6799926757812,-0.00263569904931,-0.0,-0.0,0.0856749830175056,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,965.25,0.0268477511645118,0.0,0.0,0.115217718293191,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,958.6699829101562,-0.0068402457527207,-0.0,-0.0,0.107615385586363,0.0,0.0
COST,0.5052336,0,0.5052336,0,Hold,0.0,964.02001953125,0.005565172151886,0.0,0.0,0.1137966398037795,0.0,0.0
MA,0.64844763,1,0.64844763,1,Buy,0.2968952655792236,448.18695068359375,0.004453327462318,0.004453327462318,0.0013073709609147,0.0044632582612889,0.0013082259428818,0.0
MA,0.64730513,1,0.64730513,1,Buy,0.2946102619171142,450.5766906738281,0.0053178511279151,0.0053178511279151,0.0015788448229331,0.0098190724217122,0.0028903849146622,0.0
MA,0.6493257,1,0.6493257,1,Buy,0.2986514568328857,452.90667724609375,0.0051577966354549,0.0051577966354549,0.0015195398176865,0.0150409689997215,0.0044154752115779,0.0
MA,0.6478129,1,0.6478129,1,Buy,0.2956258058547973,455.0076293945313,0.0046280929447564,0.0046280929447564,0.0013821867003095,0.0197495604418682,0.0058047248029815,0.0
MA,0.64951277,1,0.64951277,1,Buy,0.2990255355834961,453.7032470703125,-0.0028708431996724,-0.0028708431996724,-0.0008486953343859,0.0168262175881666,0.0049514651556945,-0.0008532596472869
MA,0.6460528,1,0.6460528,1,Buy,0.2921055555343628,450.4472351074219,-0.0072023984998175,-0.0072023984998175,-0.0021537010688937,0.0095289404581775,0.0027894291363494,-0.003015295666632
MA,0.64777017,1,0.64777017,1,Buy,0.2955403327941894,440.8583679199219,-0.0215172823267151,-0.0215172823267151,-0.0062853177076348,-0.0119613433698105,-0.0034936547459017,-0.0092983795488833
MA,0.64599204,1,0.64599204,1,Buy,0.2919840812683105,439.275146484375,-0.003597688571835,-0.003597688571835,-0.0010632620778099,-0.0155096121430825,-0.0045526390644066,-0.0103573638673881
MA,0.6473551,1,0.6473551,1,Buy,0.2947101593017578,435.7403259277344,-0.0080794909277689,-0.0080794909277689,-0.0023590827356602,-0.0234317467975536,-0.0068982139574174,-0.0127029387603989
MA,0.64504135,1,0.64504135,1,Buy,0.2900826930999756,442.750244140625,0.0159593448968505,0.0159593448968505,0.0047033810769025,-0.0077213266759376,-0.002216275971312,-0.0080210007742935
MA,0.64587104,1,0.64587104,1,Buy,0.2917420864105224,446.2651672363281,0.0079074926394388,0.0079074926394388,0.0022938267605166,0.0001562143811209,7.509403429439843e-05,-0.0057296307686871
MA,0.6432117,1,0.6432117,1,Buy,0.2864234447479248,447.569580078125,0.0029186911153631,0.0029186911153631,0.0008515050355839,0.0030796256299103,0.0009270256733917,-0.0048776991295897
MA,0.6445111,1,0.6445111,1,Buy,0.2890222072601318,444.3334655761719,-0.0072566827049364,-0.0072566827049364,-0.0020784840577905,-0.0041730579026658,-0.001151224639224,-0.0069559494422055
MA,0.64300454,1,0.64300454,1,Buy,0.2860090732574463,443.4559631347656,-0.0019768262580961,-0.0019768262580961,-0.0005713466884847,-0.0061396902646361,-0.0017217505797499,-0.0075264753827315
MA,0.64381087,1,0.64381087,1,Buy,0.2876217365264892,432.4268798828125,-0.0251852546489897,-0.0251852546489897,-0.0072032113419103,-0.0308577434832646,-0.0088867234013368,-0.0146914482043184
MA,0.6458485,1,0.6458485,1,Buy,0.2916970252990722,435.1990966796875,0.0063903716712175,0.0063903716712175,0.0018380097971252,-0.0246447336842319,-0.0070633723336405,-0.012868097136622
MA,0.64613485,1,0.64613485,1,Buy,0.2922697067260742,438.8787536621094,0.008419567475048,0.008419567475048,0.0024559627867763,-0.0163979959418457,-0.004621759899092,-0.0104264847020736
MA,0.6453862,1,0.6453862,1,Buy,0.2907724380493164,442.75787353515625,0.0087998723870488,0.0087998723870488,0.0025719361217896,-0.0077042279039237,-0.0020584156827543,-0.0078631404857358
MA,0.64500976,1,0.64500976,1,Buy,0.2900195121765136,442.2892150878906,-0.0010590588841977,-0.0010590588841977,-0.0003079451337959,-0.0087545712712041,-0.0023656796248113,-0.0081704044277929
MA,0.64585155,1,0.64585155,1,Buy,0.2917031049728393,449.8978576660156,0.017056573162046,0.017056573162046,0.0049467390278596,0.008297692082988,0.0025815833242932,-0.0032231414786882
MA,0.64514077,1,0.64514077,1,Buy,0.2902815341949463,447.4646911621094,-0.0054229418645147,-0.0054229418645147,-0.0015818889799661,0.0028445517122606,0.0009968643213422,-0.0048078604816392
MA,0.6459233,1,0.6459233,1,Buy,0.2918466329574585,442.4487609863281,-0.011272968808791,-0.011272968808791,-0.0032723346807476,-0.0083970017508459,-0.0022733788498303,-0.0080781036528119
MA,0.6450788,1,0.6450788,1,Buy,0.2901575565338135,446.6868591308594,0.0095331469023099,0.0095331469023099,0.0027822168249279,0.0011012977078821,0.0005063780923668,-0.0052983467106146
MA,0.64491093,1,0.64491093,1,Buy,0.2898218631744385,440.4842529296875,-0.0139831137004155,-0.0139831137004155,-0.004057306104047,-0.012799798754293,-0.0035447586343279,-0.0093494834373094
MA,0.6459411,1,0.6459411,1,Buy,0.2918821573257446,431.2402038574219,-0.0212094441693828,-0.0212094441693828,-0.0061469606260647,-0.0335172864823333,-0.0096511426899316,-0.0154558674929131
MA,0.64591086,1,0.64591086,1,Buy,0.2918217182159424,428.398193359375,-0.0066121310115924,-0.0066121310115924,-0.001929963064184,-0.0398867158477507,-0.011560636186537,-0.0173653609895185
MA,0.6472715,1,0.6472715,1,Buy,0.2945430278778076,436.95416259765625,0.0197751771302207,0.0197751771302207,0.0057708261681656,-0.0207113321701154,-0.0058400340156675,-0.0116447588186491
MA,0.6454751,1,0.6454751,1,Buy,0.2909501791000366,440.0653991699219,0.0070950518311347,0.0070950518311347,0.0020897980492924,-0.0137385213378654,-0.003760268069566,-0.0095649928725476
MA,0.6478239,1,0.6478239,1,Buy,0.2956478595733642,446.1982421875,0.0138399921292468,0.0138399921292468,0.0040267481887474,6.2239530129737375e-06,0.0002594261833088,-0.0055452986196726
MA,0.64583457,1,0.64583457,1,Buy,0.2916691303253174,462.4127502441406,0.0356945485617685,0.0356945485617685,0.0105530168807243,0.0363456969538127,0.0108710747648637,0.0
MA,0.645776,1,0.645776,1,Buy,0.2915519475936889,461.1163635253906,-0.0028074644338021,-0.0028074644338021,-0.0008188507098263,0.0334402736131818,0.0100436610781249,-0.0008274136867387
MA,0.64579165,1,0.64579165,1,Buy,0.2915832996368408,460.7274475097656,-0.0008437785968595,-0.0008437785968595,-0.0002460052932522,0.0325686466109924,0.0097952155517939,-0.0010758592130697
MA,0.64654565,1,0.64654565,1,Buy,0.2930912971496582,440.7634887695313,-0.0442982230668017,-0.0442982230668017,-0.0129166220498668,-0.0121739836985779,-0.0031640524363526,-0.0140351272012163
MA,0.64687705,1,0.64687705,1,Buy,0.2937541007995605,447.04583740234375,0.014152708942553,0.014152708942553,0.0041480358221544,0.0019058291286881,0.0009794465328745,-0.0098916282319891
MA,0.64718795,1,0.64718795,1,Buy,0.2943758964538574,448.58154296875,0.0034293437317919,0.0034293437317919,0.0010073837842651,0.0053476067498565,0.0019883250743166,-0.008882749690547
MA,0.64320743,1,0.64320743,1,Buy,0.2864148616790771,454.3054809570313,0.0126793597006552,0.0126793597006552,0.0037324978783412,0.0181759262558689,0.005735232684116,-0.0051358420807476
MA,0.6431281,1,0.6431281,1,Buy,0.286256194114685,455.5021362304688,0.0026305692343998,0.0026305692343998,0.0007534341234078,0.0208578344487317,0.0064932734585676,-0.004377801306296
MA,0.63952506,1,0.63952506,1,Buy,0.2790501117706299,454.4151916503906,-0.002389107370046,-0.002389107370046,-0.0006838967830807,0.018421806597431,0.0058051712689135,-0.0050659034959501
MA,0.6396937,1,0.6396937,1,Buy,0.279387354850769,458.0749206542969,0.0080214537733968,0.0080214537733968,0.0022383875720293,0.0266238823473163,0.0080590746777784,-0.0028120000870852
MA,0.63607013,1,0.63607013,1,Buy,0.2721402645111084,458.8726806640625,0.0017400344575882,0.0017400344575882,0.0004861436244547,0.0284117983441958,0.0085492553094472,-0.0023218194554164
MA,0.6355288,1,0.6355288,1,Buy,0.2710576057434082,467.3987731933594,0.0184100099462584,0.0184100099462584,0.0050101049764269,0.0475202232306239,0.0136148719920565,0.0
MA,0.63146025,1,0.63146025,1,Buy,0.2629204988479614,467.5682678222656,0.0003625681405385,0.0003625681405385,9.82768520932322e-05,0.0479000895496883,0.0137144917659897,0.0
MA,0.6314917,1,0.6314917,1,Buy,0.2629834413528442,465.6736145019531,-0.0040603748272263,-0.0040603748272263,-0.001067555775084,0.0436538489028022,0.0126328724532149,-0.0010816193127747
MA,0.6275164,1,0.6275164,1,Buy,0.2550327777862549,467.8076171875,0.0045721463498713,0.0045721463498713,0.001202398781458,0.0484365122253138,0.0138511932920795,0.0
MA,0.6278018,1,0.6278018,1,Buy,0.255603551864624,466.6907348632813,-0.0023903367053836,-0.0023903367053836,-0.0006096142098184,0.04593338879263,0.0132333235482298,-0.0006178697438496
MA,0.62462884,1,0.62462884,1,Buy,0.2492576837539672,467.5084533691406,0.0017506303259487,0.0017506303259487,0.0004474673293144,0.0477660351770981,0.013686813810962,-0.0001643794811174
MA,0.6247321,1,0.6247321,1,Buy,0.2494641542434692,465.1351013183594,-0.0050895267800534,-0.0050895267800534,-0.0012686036565999,0.0424469491789609,0.0124016623585856,-0.0014495309334938
MA,0.6188605,1,0.6188605,1,Buy,0.2377209663391113,467.3289794921875,0.0047055586742647,0.0047055586742647,0.0011738682149184,0.0473638036642392,0.0135907862916055,-0.0002604070004739
MA,0.6156653,1,0.6156653,1,Buy,0.2313306331634521,473.66119384765625,0.0134588226727851,0.0134588226727851,0.0031994443315612,0.0615553740653893,0.0168389069071079,0.0
MA,0.6125995,1,0.6125995,1,Buy,0.2251989841461181,470.4801025390625,-0.0067386171079752,-0.0067386171079752,-0.0015588485622339,0.0544260068765787,0.0152550438611016,-0.0015838630460063
MA,0.61084616,1,0.61084616,1,Buy,0.2216923236846923,479.4549255371094,0.0188962187567503,0.0188962187567503,0.0042554092682229,0.0745401131377865,0.019584575014413,0.0
MA,0.60850143,1,0.60850143,1,Buy,0.2170028686523437,481.9878234863281,0.0052689644009383,0.0052689644009383,0.0011680889614559,0.0802167686562815,0.0207762363494887,0.0
MA,0.60524845,1,0.60524845,1,Buy,0.2104969024658203,480.771240234375,-0.0025272863073253,-0.0025272863073253,-0.0005484283785953,0.0774901984709179,0.0202165671765353,-0.0005596691729534
