,UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
89,106397,R,7666,R,1990,R,256,R,7666,R,1990,R,256,R,25420,R,1990,R,847,R,7875,R,1191,R,438,R,7875,R,1191,R,438,R,21420,R,1191,R,1190,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,15212,R,2286,R,36638,R,2286,R,7568,R,1816,R,9384,R,7568,R,1816,R,9384,R,7666,R,1908,R,9574,R,7666,R,1990,R,9656,.,.,R,7568,R,1816,R,9384,R,7568,R,1816,R,9384,R,7666,R,1908,R,9574,R,7666,R,1990,R,9656,.,.,R,24056,R,1816,R,25872,R,24056,R,1816,R,25872,R,24482,R,1908,R,26390,R,25420,R,1990,R,27410,.,.,R,1100,R,1100,R,1100,R,1100,R,11330,R,11330,R,11942,R,12368,R,4330,R,4362,R,4362,R,5176,R,11330,R,11330,R,11942,R,12368,R,4330,R,4362,R,4362,R,5176,R,4330,R,4362,R,4362,R,5176
90,106412,R,5640,R,2934,R,188,R,5640,R,2934,R,188,R,12810,R,2934,R,427,R,5712,R,2386,R,238,R,5712,R,2386,R,238,R,12960,R,2386,R,540,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5220,R,3028,R,8248,R,5220,R,3028,R,8248,R,5370,R,3028,R,8398,R,5640,R,3028,R,8668,.,.,R,5220,R,3028,R,8248,R,5220,R,3028,R,8248,R,5370,R,3028,R,8398,R,5640,R,3028,R,8668,.,.,R,11880,R,3028,R,14908,R,11880,R,3028,R,14908,R,12240,R,3028,R,15268,R,12810,R,3028,R,15838,.,.,R,1000,R,1000,R,1120,R,1120,R,8472,R,8472,R,8624,R,8866,R,3544,R,3544,R,3606,R,3790,R,4846,R,4846,R,4858,R,4996,R,4574,R,4574,R,4636,R,4820,R,4574,R,4574,R,4636,R,4820
91,106449,R,2544,R,480,R,106,R,2544,R,480,R,106,R,4248,R,480,R,177,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2448,R,480,R,2928,R,2448,R,480,R,2928,R,2448,R,480,R,2928,R,2544,R,480,R,3024,.,.,R,2448,R,480,R,2928,R,2448,R,480,R,2928,R,2448,R,480,R,2928,R,2544,R,480,R,3024,.,.,R,4176,R,480,R,4656,R,4176,R,480,R,4656,R,4176,R,480,R,4656,R,4248,R,480,R,4728,.,.,R,1000,R,1000,R,1200,R,1200,R,5550,R,5550,R,5550,R,5600,R,6418,R,6612,R,7158,R,7158,R,8384,R,8704,R,9190,R,9190,R,7739,R,8035,R,8130,R,8130,R,7739,R,8035,R,8130,R,8130
92,106458,R,6888,R,568,R,287,R,6888,R,568,R,287,R,12744,R,568,R,531,R,6282,R,436,R,349,R,6282,R,436,R,349,R,11520,R,436,R,640,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6540,R,2360,R,8900,R,5232,R,2083,R,7315,R,5232,R,1898,R,7130,R,6888,R,568,R,7456,.,.,R,6540,R,2360,R,8900,R,5232,R,2083,R,7315,R,5232,R,1898,R,7130,R,6888,R,568,R,7456,.,.,R,13500,R,2360,R,15860,R,10800,R,2083,R,12883,R,10800,R,1898,R,12698,R,12744,R,568,R,13312,.,.,R,1250,R,1250,R,1250,R,1250,R,9672,R,10022,R,9640,R,10100,R,4566,R,4708,R,4633,R,5747,R,9108,R,9367,R,9570,R,9657,R,4566,R,5970,R,5753,R,7403,R,5763,R,5111,R,4878,R,6518
93,106467,R,5820,R,2251,R,243,R,5820,R,2251,R,243,R,11640,R,2251,R,485,R,5481,R,1689,R,305,R,5481,R,1689,R,305,R,10962,R,1689,R,609,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5568,R,2100,R,7668,R,5568,R,2100,R,7668,R,5736,R,2164,R,7900,R,5820,R,2251,R,8071,.,.,R,5568,R,2100,R,7668,R,5568,R,2100,R,7668,R,5736,R,2164,R,7900,R,5820,R,2251,R,8071,.,.,R,11136,R,2100,R,13236,R,11136,R,2100,R,13236,R,11472,R,2164,R,13636,R,11640,R,2251,R,13891,.,.,R,1240,R,1240,R,1240,R,1240,R,7967,R,8754,R,8996,R,9157,R,2731,R,2876,R,3285,R,3733,R,12281,R,12711,R,13711,R,14355,R,4125,R,4324,R,4274,R,4785,R,4125,R,4324,R,4274,R,4785
94,106485,R,5091,R,3340,R,170,R,5091,R,3340,R,170,R,10941,R,3340,R,365,R,6744,R,2664,R,281,R,6744,R,2664,R,281,R,12624,R,2664,R,526,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4779,R,3130,R,7909,R,4779,R,3130,R,7909,R,4779,R,3250,R,8029,R,5091,R,3340,R,8431,.,.,R,4779,R,3130,R,7909,R,4779,R,3130,R,7909,R,4779,R,3250,R,8029,R,5091,R,3340,R,8431,.,.,R,10629,R,3130,R,13759,R,10629,R,3130,R,13759,R,10629,R,3250,R,13879,R,10941,R,3340,R,14281,.,.,R,1200,R,1200,R,1200,R,1200,R,7058,R,7058,R,7148,R,7320,R,3826,R,3826,R,3826,R,4822,R,7524,R,7524,R,7524,R,8600,R,4986,R,4986,R,4986,R,6292,R,4986,R,4986,R,4986,R,6292
95,106546,R,10098,R,2840,R,421,R,10098,R,2840,R,421,R,10098,R,2840,R,421,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9292,R,1740,R,11032,R,9710,R,2040,R,11750,R,10098,R,2500,R,12598,R,10098,R,2840,R,12938,.,.,R,9292,R,1740,R,11032,R,9710,R,2040,R,11750,R,10098,R,2500,R,12598,R,10098,R,2840,R,12938,.,.,R,9292,R,1740,R,11032,R,9710,R,2040,R,11750,R,10098,R,2500,R,12598,R,10098,R,2840,R,12938,.,.,R,2525,R,2525,R,2525,R,2525,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9291,R,10434,R,11630,R,12901,R,7482,R,8874,R,8814,R,8690,R,8569,R,8874,R,8814,R,8690
96,106625,R,2448,R,1992,R,102,R,2448,R,1992,R,102,R,4896,R,1992,R,204,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2304,R,912,R,3216,R,2822,R,1296,R,4118,R,2822,R,1296,R,4118,R,2448,R,1992,R,4440,.,.,R,2304,R,912,R,3216,R,2822,R,1296,R,4118,R,2822,R,1296,R,4118,R,2448,R,1992,R,4440,.,.,R,4536,R,912,R,5448,R,5054,R,1296,R,6350,R,5054,R,1296,R,6350,R,4896,R,1992,R,6888,.,.,R,2565,R,2568,R,2696,R,2696,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5326,R,5326,R,5481,R,5804,R,4425,R,4465,R,4523,R,4638,R,4425,R,4465,R,4523,R,4638
97,106704,R,6950,R,2828,R,232,R,6950,R,2828,R,232,R,13900,R,2828,R,463,R,5133,R,1791,R,285,R,5133,R,1791,R,285,R,10265,R,1791,R,570,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6810,R,2378,R,9188,R,6810,R,2528,R,9338,R,6870,R,2693,R,9563,R,6950,R,2828,R,9778,.,.,R,6810,R,2378,R,9188,R,6810,R,2528,R,9338,R,6870,R,2693,R,9563,R,6950,R,2828,R,9778,.,.,R,13620,R,2378,R,15998,R,13620,R,2528,R,16148,R,13740,R,2693,R,16433,R,13900,R,2828,R,16728,.,.,R,1200,R,1200,R,1200,R,1200,R,7198,R,7554,R,7896,R,8250,R,6317,R,3851,R,4992,R,5420,R,6843,R,7511,R,7810,R,8143,R,6317,R,5584,R,6646,R,7565,R,6317,R,5584,R,6646,R,7565
98,106713,R,16200,R,1500,R,540,R,16200,R,1500,R,540,R,16200,R,1500,R,540,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15900,R,1500,R,17400,R,15600,R,1500,R,17100,R,15900,R,1500,R,17400,R,16200,R,1500,R,17700,.,.,R,15900,R,1500,R,17400,R,15600,R,1500,R,17100,R,15900,R,1500,R,17400,R,16200,R,1500,R,17700,.,.,R,15900,R,1500,R,17400,R,15600,R,1500,R,17100,R,15900,R,1500,R,17400,R,16200,R,1500,R,17700,.,.,R,1488,R,1350,R,1488,R,1574,R,7500,R,7500,R,7500,R,7500,R,2478,R,2254,R,2478,R,2622,R,5528,R,5076,R,5528,R,5852,R,2796,R,2572,R,3518,R,2960,R,2796,R,2572,R,2796,R,2960
99,106795,R,2310,R,1400,R,77,R,2700,R,1400,R,90,R,3150,R,1400,R,105,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2160,R,1350,R,3510,R,2220,R,1350,R,3570,R,2220,R,1350,R,3570,R,2220,R,1400,R,3620,.,.,R,2550,R,1350,R,3900,R,2610,R,1350,R,3960,R,2610,R,1350,R,3960,R,2610,R,1400,R,4010,.,.,R,3000,R,1350,R,4350,R,3060,R,1350,R,4410,R,3060,R,1350,R,4410,R,3060,R,1400,R,4460,.,.,R,240,R,240,R,300,R,300,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6843,R,6843,R,7792,R,7792,R,6317,R,6317,R,6638,R,6638,R,4466,R,4466,R,4477,R,4471
100,106810,R,13000,R,2600,R,405,R,13000,R,2600,R,405,R,13000,R,2600,R,405,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12150,R,1750,R,13900,R,12650,R,1850,R,14500,R,12650,R,2600,R,15250,R,13000,R,2000,R,15000,.,.,R,12150,R,1750,R,13900,R,12650,R,1850,R,14500,R,12650,R,2600,R,15250,R,13000,R,2000,R,15000,.,.,R,12150,R,1750,R,13900,R,12650,R,1850,R,14500,R,12650,R,2600,R,15250,R,13000,R,2000,R,15000,.,.,R,600,R,793,R,793,R,793,R,6350,R,6400,R,6500,R,6900,R,2857,R,2907,R,2907,R,3987,R,7350,R,7400,R,7500,R,7900,R,2957,R,3007,R,3007,R,4317,R,2557,R,3700,R,3700,R,3717
101,106883,R,2640,R,180,R,88,R,2940,R,180,R,98,R,3540,R,180,R,118,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2580,R,345,R,2925,R,2580,R,345,R,2925,R,2640,R,180,R,2820,R,2640,R,270,R,2910,.,.,R,2880,R,345,R,3225,R,2880,R,345,R,3225,R,2940,R,180,R,3120,R,2940,R,270,R,3210,.,.,R,3450,R,354,R,3804,R,3450,R,354,R,3804,R,3540,R,180,R,3720,R,3540,R,270,R,3810,.,.,R,2200,R,2200,R,2200,R,2200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7150,R,7150,R,7150,R,7150,R,4360,R,4870,R,4870,R,4870,R,4260,R,4770,R,4770,R,4770
102,106980,R,3000,R,2200,R,100,R,3300,R,2350,R,110,R,4410,R,2470,R,147,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2700,R,1850,R,4550,R,2700,R,1850,R,4550,R,2700,R,1850,R,4550,R,3000,R,2200,R,5200,.,.,R,3000,R,2000,R,5000,R,3000,R,2000,R,5000,R,3000,R,2000,R,5000,R,3300,R,2350,R,5650,.,.,R,4110,R,2120,R,6230,R,4110,R,2120,R,6230,R,4110,R,2120,R,6230,R,4410,R,2470,R,6880,.,.,R,1500,R,1500,R,1500,R,1500,R,5675,R,5675,R,5675,R,6453,R,3517,R,3517,R,3517,R,4021,R,9432,R,9432,R,9432,R,12148,R,4668,R,4668,R,4668,R,5125,R,2346,R,2346,R,2346,R,2400
103,106999,R,1896,R,870,R,79,R,2256,R,870,R,94,R,2880,R,870,R,120,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1776,R,750,R,2526,R,1776,R,750,R,2526,R,1776,R,750,R,2526,R,1896,R,870,R,2766,.,.,R,2100,R,750,R,2850,R,2112,R,750,R,2862,R,2112,R,750,R,2862,R,2256,R,870,R,3126,.,.,R,2688,R,750,R,3438,R,2688,R,750,R,3438,R,2688,R,750,R,3438,R,2880,R,870,R,3750,.,.,R,1000,R,1000,R,1000,R,1200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5850,R,5850,R,5850,R,7200,R,8173,R,8073,R,8073,R,9720,R,7983,R,8073,R,8073,R,8820
104,107044,R,22500,R,648,R,750,R,22500,R,648,R,750,R,22500,R,648,R,750,R,12399,R,648,R,689,R,12399,R,648,R,689,R,12399,R,648,R,689,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,41720,R,2500,R,41720,R,2500,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,20010,R,725,R,20735,R,21000,R,540,R,21540,R,21690,R,540,R,22230,R,22500,R,648,R,23148,.,.,R,20010,R,725,R,20735,R,21000,R,540,R,21540,R,21690,R,540,R,22230,R,22500,R,648,R,23148,.,.,R,20010,R,725,R,20735,R,21000,R,540,R,21540,R,21690,R,540,R,22230,R,22500,R,648,R,23148,.,.,R,1200,R,1200,R,1200,R,1200,R,7170,R,7552,R,7718,R,7984,R,2806,R,3280,R,3390,R,3532,R,7170,R,7552,R,7718,R,7984,R,2806,R,3280,R,3390,R,3532,R,2806,R,3280,R,3390,R,3532
105,107071,R,5880,R,1680,R,245,R,5880,R,1680,R,245,R,8088,R,1680,R,337,R,5670,R,1192,R,315,R,5670,R,1192,R,315,R,7848,R,1192,R,436,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5544,R,1605,R,7149,R,5760,R,1632,R,7392,R,5880,R,1680,R,7560,R,5880,R,1680,R,7560,.,.,R,5544,R,1605,R,7149,R,5760,R,1632,R,7392,R,5880,R,1680,R,7560,R,5880,R,1680,R,7560,.,.,R,6744,R,1605,R,8349,R,7680,R,1632,R,9312,R,8088,R,1680,R,9768,R,8088,R,1680,R,9768,.,.,R,2000,R,2500,R,2598,R,2598,R,7880,R,9200,R,9558,R,9558,R,6318,R,7100,R,7378,R,7378,R,10000,R,8000,R,8312,R,8512,R,6318,R,7500,R,7795,R,7794,R,6318,R,7500,R,7795,R,7794
106,107080,R,34750,R,350,R,1448,R,34750,R,350,R,1448,R,34750,R,350,R,1448,R,34750,R,350,R,1448,R,34750,R,350,R,1448,R,34750,R,350,R,1448,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,47250,R,350,R,47600,R,49140,R,350,R,49490,R,33000,R,350,R,33350,R,34750,R,350,R,35100,.,.,R,47250,R,350,R,47600,R,49140,R,350,R,49490,R,33000,R,350,R,33350,R,34750,R,350,R,35100,.,.,R,47250,R,350,R,47600,R,49140,R,350,R,49490,R,33000,R,350,R,33350,R,34750,R,350,R,35100,.,.,R,1100,R,1100,R,1100,R,1100,R,12460,R,12820,R,13200,R,13600,R,2900,R,2900,R,2900,R,2900,R,9592,R,9774,R,9954,R,10400,R,2900,R,2900,R,2900,R,2900,R,2900,R,3100,R,2900,R,2900
107,107141,R,28424,R,1296,R,948,R,28424,R,1296,R,948,R,28424,R,1296,R,948,R,13920,R,0,R,580,R,13920,Z,0,R,580,R,13920,Z,0,R,580,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,26458,R,1210,R,27668,R,27048,R,1240,R,28288,R,27662,R,1262,R,28924,R,28424,R,1296,R,29720,.,.,R,26458,R,1210,R,27668,R,27048,R,1240,R,28288,R,27662,R,1262,R,28924,R,28424,R,1296,R,29720,.,.,R,26458,R,1210,R,27668,R,27048,R,1240,R,28288,R,27662,R,1262,R,28924,R,28424,R,1296,R,29720,.,.,R,800,R,800,R,800,R,800,R,9456,R,9554,R,9554,R,9920,R,2850,R,2850,R,2850,R,2820,R,2500,R,2500,R,2500,R,2500,R,2850,R,2850,R,2850,R,2850,R,2850,R,2850,R,2850,R,2850
108,107318,R,2352,R,514,R,98,R,2832,R,514,R,118,R,3792,R,514,R,158,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2280,R,466,R,2746,R,2280,R,466,R,2746,R,2280,R,466,R,2746,R,2352,R,466,R,2818,.,.,R,2760,R,466,R,3226,R,2760,R,466,R,3226,R,2760,R,466,R,3226,R,2832,R,466,R,3298,.,.,R,3720,R,466,R,4186,R,3720,R,466,R,4186,R,3720,R,466,R,4186,R,3792,R,466,R,4258,.,.,R,1390,R,1460,R,1460,R,1460,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9560,R,9872,R,9872,R,9872,R,4403,R,4533,R,4533,R,4533,R,4403,R,4936,R,4936,R,4936
109,107327,R,2072,R,470,R,74,R,2352,R,470,R,84,R,3752,R,470,R,134,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1988,R,358,R,2346,R,2016,R,358,R,2374,R,2016,R,442,R,2458,R,2072,R,470,R,2542,.,.,R,2268,R,358,R,2626,R,2296,R,358,R,2654,R,2296,R,442,R,2738,R,2352,R,470,R,2822,.,.,R,3668,R,358,R,4026,R,3696,R,358,R,4054,R,3696,R,442,R,4138,R,3752,R,470,R,4222,.,.,R,994,R,794,R,751,R,820,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7749,R,7749,R,7749,R,9495,R,4708,R,4836,R,4927,R,4977,R,4708,R,4836,R,4927,R,4977
110,107460,R,2016,R,744,R,84,R,2664,R,744,R,111,R,4392,R,744,R,183,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1776,R,696,R,2472,R,1776,R,696,R,2472,R,1776,R,696,R,2472,R,2016,R,744,R,2760,.,.,R,2376,R,576,R,2952,R,2376,R,696,R,3072,R,2376,R,696,R,3072,R,2664,R,744,R,3408,.,.,R,4056,R,576,R,4632,R,4056,R,696,R,4752,R,4056,R,696,R,4752,R,4392,R,744,R,5136,.,.,R,1200,R,1290,R,1307,R,1384,A,.,A,.,A,.,R,6000,A,.,A,.,A,.,R,6947,R,6475,R,7649,R,7748,R,8205,R,7303,R,7674,R,7774,R,8232,R,4924,R,6475,R,6560,R,6947
